CLUSTERID1	CLUSTERID2	DeltaMZ	MEH	Cosine	OtherScore	ComponentIndex
2681	2828	0.00700378	0	0.965656	0.834009	1
24426	27979	-76.035	0	0.562171	0.489761	1
26966	26973	-0.0059967	0	0.591078	0.70416	1
30118	30821	-190.048	0	0.767376	0.741678	1
16210	16211	-0.0159912	0	0.898974	0.80481	1
16210	16212	-0.0159912	0	0.69382	0.613614	1
23976	25418	-26.021	0	0.731112	0.674594	1
20247	21538	-15.998	0	0.646744	0.485928	1
20247	21539	-15.997	0	0.643334	0.573188	1
20750	20765	-0.0160065	0	0.730359	0.698957	1
17125	17135	-0.00900269	0	0.854315	0.682651	1
13268	13839	-0.0500031	0	0.917962	0.807008	1
24109	25482	-28.04	0	0.612282	0.466202	1
15409	15446	0.00100708	0	0.970921	0.834683	1
21529	21532	0.0200043	0	0.7017	0.598105	1
1789	2168	-0.012001	0	0.947768	0.723988	1
8949	9514	-0.0110016	0	0.952669	0.813194	1
27450	28553	-42.008	0	0.71651	0.585607	1
21557	27731	-101.934	0	0.854401	0.473081	1
22428	22458	-0.0149994	0	0.72024	0.68342	1
29614	29943	-27.997	0	0.737111	0.555117	1
11641	13175	-4.009	0	0.864954	0.453854	1
13718	13786	-0.0209961	0	0.906525	0.73163	1
1415	1708	-0.0110016	0	0.891122	0.655329	1
21042	23916	-30.033	0	0.675817	0.709267	1
20756	20765	-0.0170135	0	0.621085	0.73997	1
1143	1233	-0.0480042	0	0.849068	0.533351	1
15353	21538	-30.012	0	0.594878	0.441685	1
25505	25733	-0.000991821	0	0.881712	0.680954	1
2598	2828	0.00700378	0	0.920885	0.758066	1
29027	29086	-4.004	0	0.757907	0.600127	1
20158	20169	0	0	0.92753	0.698277	1
16413	16795	0.0149994	0	0.930043	0.749747	1
22910	23178	-0.0379944	0	0.848387	0.71471	1
29343	29557	-15.018	0	0.738056	0.433228	1
27188	27580	-12.001	0	0.636391	0.591694	1
2527	2533	0	0	0.867172	0.572812	1
15489	15511	0.0299988	0	0.916944	0.794123	1
24283	24329	-1.056	0	0.70243	0.41288	1
13725	17212	-13.946	0	0.66788	0.48048	1
4773	4778	-0.0230026	0	0.907647	0.786178	1
27548	29074	-69.022	0	0.678101	0.497305	1
19508	19513	-0.0019989	0	0.618442	0.610171	1
4808	15303	-24.01	0	0.773978	0.403942	1
15557	16028	-0.0469971	0	0.912153	0.675771	1
29965	30395	-62	0	0.974651	0.858588	1
19254	19387	-0.100006	0	0.92057	0.658738	1
27291	27703	-13.984	0	0.750806	0.701565	1
4773	4774	-0.0130005	0	0.984113	0.921669	1
28549	28550	-0.0329895	0	0.642216	0.56301	1
4773	4776	-0.0100021	0	0.979362	0.898807	1
21975	22205	-0.0219879	0	0.912972	0.779931	1
21110	21173	0.00900269	0	0.635339	0.526196	1
28973	29818	-58.043	0	0.767578	0.459541	1
15481	15618	-0.0019989	0	0.935043	0.82302	1
23008	23163	-0.0039978	0	0.817572	0.73679	1
3145	3231	0.00700378	0	0.807818	0.656233	1
2393	11629	-24.001	0	0.672221	0.513193	1
24273	30518	-285.075	0	0.59738	0.471761	1
23700	23721	-0.0019989	0	0.895415	0.672257	1
1419	1632	-0.012001	0	0.956764	0.776556	1
8753	9015	-0.00700378	0	0.945256	0.753812	1
15921	16231	-1.004	0	0.755955	0.744398	1
916	15205	-46.011	0	0.736	0.450124	1
1449	1463	0	0	0.723414	0.571059	1
17023	21465	-24.002	0	0.611382	0.44264	1
19272	19371	-0.0650024	0	0.87343	0.782108	1
15472	15618	-0.0120087	0	0.975855	0.87566	1
14077	14094	-0.00900269	0	0.621977	0.658154	1
1609	2076	0	0	0.971903	0.779956	1
11811	12076	0	0	0.975533	0.865946	1
10073	10100	-0.0220032	0	0.747939	0.645553	1
28995	29584	-41.031	0	0.974528	0.885063	1
23043	23153	-0.0039978	0	0.674298	0.612502	1
17207	17284	-0.00700378	0	0.859073	0.535666	1
15404	15503	-0.0720062	0	0.886945	0.731786	1
20893	24982	-50.017	0	0.650532	0.504976	1
23802	23820	-0.00799561	0	0.758729	0.702176	1
28131	29308	-63.066	0	0.78395	0.676034	1
26610	26647	-0.985001	0	0.874501	0.558596	1
15488	16109	-0.0360107	0	0.944554	0.852797	1
27552	29933	-134.127	0	0.897385	0.49244	1
17656	17814	-0.0139923	0	0.749696	0.693368	1
2721	2756	0.0100021	0	0.938187	0.767758	1
26077	29087	-108.003	0	0.748233	0.430199	1
17876	18304	0	0	0.941065	0.76205	1
16272	16502	-0.00100708	0	0.960721	0.714498	1
30828	30894	-88.051	0	0.886096	0.662015	1
27970	28371	-14.018	0	0.611368	0.504524	1
21942	22042	-0.00801086	0	0.938957	0.759263	1
13247	13564	-0.0310059	0	0.936463	0.869417	1
4468	4474	0.0220032	0	0.882091	0.709238	1
21747	21749	0	0	0.592714	0.582672	1
27064	30657	-276.098	0	0.982145	0.662387	1
27414	28256	-31.989	0	0.672865	0.539754	1
5030	5550	-0.00699615	0	0.97795	0.851098	1
26237	26253	-0.00700378	0	0.784347	0.813934	1
25160	27731	-57.948	0	0.903895	0.491028	1
29636	29664	-1.97198	0	0.635027	0.491794	1
13261	13285	-0.00498962	0	0.973514	0.932358	1
13261	13284	-0.00999451	0	0.983602	0.960322	1
13261	13283	0.0019989	0	0.976237	0.92597	1
29412	29879	-34.009	0	0.5515	0.503436	1
26159	26247	-0.00700378	0	0.907034	0.533547	1
15056	24093	-58.038	0	0.711692	0.472632	1
2681	3018	0.00700378	0	0.935671	0.850517	1
20754	23384	-27.981	0	0.590079	0.443283	1
17656	17813	-0.0139923	0	0.860242	0.730547	1
16290	16618	0.0109863	0	0.944107	0.728136	1
19319	19346	-0.00601196	0	0.868378	0.787275	1
21940	21965	-0.00601196	0	0.923685	0.75217	1
14065	14184	-0.0270081	0	0.774023	0.48397	1
18005	18044	0.0970001	0	0.880459	0.662562	1
18805	19064	-0.0210114	0	0.94718	0.711289	1
14104	14152	-0.0130005	0	0.622286	0.564973	1
17829	18230	-0.0019989	0	0.950453	0.716598	1
28056	28107	-0.870026	0	0.664001	0.467828	1
28474	29396	-58.041	0	0.619731	0.4877	1
1380	10076	-18.041	0	0.698313	0.454947	1
2752	2903	-0.00300598	0	0.965184	0.872746	1
21955	22181	-0.0329895	0	0.905114	0.774282	1
23818	26474	-43.994	0	0.878261	0.575881	1
27737	30298	-176.053	0	0.782381	0.584824	1
13193	13407	0.00898743	0	0.82882	0.702721	1
24491	27263	-49.049	0	0.585186	0.595929	1
8869	9519	0.0100021	0	0.947688	0.795482	1
20768	22581	-19.995	0	0.579799	0.488165	1
21015	23435	-23.964	0	0.683166	0.497309	1
17845	17933	-0.0039978	0	0.856276	0.816271	1
29316	30450	-125.084	0	0.650276	0.552528	1
22919	22924	-0.00898743	0	0.957562	0.740713	1
2673	2676	-0.00499725	0	0.828533	0.688608	1
22919	22927	-0.0169983	0	0.948455	0.752265	1
29873	30242	-48.9	0	0.928119	0.467827	1
21738	21744	-0.0059967	0	0.701065	0.736709	1
21738	21747	-0.00100708	0	0.575731	0.541801	1
27768	29524	-92.982	0	0.692798	0.486371	1
2118	11966	-27.991	0	0.702536	0.596277	1
18899	18949	0	0	0.817796	0.705659	1
16362	16519	-0.00100708	0	0.921529	0.707391	1
21738	21749	-0.00100708	0	0.721329	0.670863	1
1414	2388	-0.995003	0	0.716512	0.544723	1
27785	30055	-144.111	0	0.660667	0.551534	1
28581	29928	-95.032	0	0.611494	0.41903	1
26897	28756	-68.061	0	0.788277	0.443493	1
26592	27190	-15.994	0	0.671751	0.614236	1
30118	30357	-30.005	0	0.775081	0.62563	1
8758	8762	-0.00299835	0	0.900012	0.669375	1
13194	13217	-0.0119934	0	0.873851	0.844893	1
22568	22581	-0.0130005	0	0.907781	0.822074	1
22390	22394	0	0	0.696369	0.688038	1
17034	17036	-0.00999451	0	0.655537	0.528579	1
11567	11590	-0.000999451	0	0.814116	0.572405	1
27259	28019	-27.997	0	0.794694	0.514736	1
3662	10179	-13.001	0	0.592919	0.571292	1
17868	18056	-0.0220032	0	0.934353	0.804841	1
15408	15545	-0.00700378	0	0.923074	0.819632	1
14768	27062	-114.037	0	0.751712	0.440643	1
24415	24421	0.00300598	0	0.753952	0.634649	1
11759	11987	0.0140076	0	0.816257	0.712253	1
23504	26418	-45.022	0	0.611979	0.443523	1
21952	21973	-0.00100708	0	0.917066	0.837236	1
18215	18582	-0.0350037	0	0.953662	0.791131	1
22966	23011	-0.00999451	0	0.755527	0.610227	1
16976	22776	-36	0	0.62803	0.519119	1
23237	23239	-0.00299072	0	0.572196	0.437935	1
23237	23238	-0.000991821	0	0.629612	0.515254	1
28166	28173	0.00198364	0	0.755806	0.534602	1
28030	29913	-113.049	0	0.75942	0.513506	1
26053	26123	-2.01201	0	0.580567	0.567466	1
24483	26373	-26.013	0	0.686322	0.532845	1
2598	2682	0.00700378	0	0.928919	0.744867	1
2598	2683	-0.0059967	0	0.962366	0.867266	1
26849	26885	-0.0169983	0	0.585346	0.585303	1
29394	29962	-46.047	0	0.709875	0.587988	1
2899	3024	0	0	0.800557	0.756278	1
20753	20779	-0.0579987	0	0.683039	0.527763	1
27713	29000	-58.002	0	0.560905	0.423435	1
29965	30297	-43.97	0	0.947737	0.670731	1
1380	11807	-30.02	0	0.697354	0.439044	1
5008	5149	-0.0039978	0	0.988591	0.857282	1
18217	18218	0.00500488	0	0.959361	0.778961	1
29690	29691	0.0100098	0	0.710362	0.739833	1
21938	21969	-0.0130005	0	0.902044	0.781341	1
26831	27552	-18.977	0	0.902855	0.493894	1
21774	21781	-0.0160065	0	0.72716	0.696474	1
10156	10261	-0.0340042	0	0.814146	0.841401	1
17215	17385	0	0	0.865273	0.739336	1
14063	14097	-0.0110016	0	0.736358	0.734844	1
15503	15895	-0.0130005	0	0.884516	0.668113	1
14871	15211	-0.030014	0	0.588828	0.55823	1
18724	19147	-0.0679932	0	0.874547	0.882396	1
14715	19431	-12.003	0	0.579367	0.449861	1
28748	28889	-7.95401	0	0.647372	0.609294	1
11632	27403	-132.056	0	0.795771	0.56001	1
30695	30703	-2.01599	0	0.792997	0.75935	1
14645	28572	-166.992	0	0.761946	0.509711	1
22578	25283	-40.03	0	0.615782	0.485125	1
18028	18087	0	0	0.975765	0.769923	1
2673	3105	-0.00800323	0	0.883279	0.678998	1
15740	15766	0	0	0.962476	0.765566	1
28619	29141	-32.043	0	0.735201	0.594016	1
27769	28486	-27.029	0	0.713608	0.597785	1
27477	27479	-0.00302124	0	0.790238	0.528824	1
3660	3699	0.000999451	0	0.600686	0.415053	1
17950	18078	0.0230103	0	0.975173	0.761987	1
22773	22783	-0.022995	0	0.840817	0.703397	1
19365	22386	-25.983	0	0.791104	0.527344	1
21955	21983	-0.00799561	0	0.898606	0.765238	1
23845	23847	0.022995	0	0.646361	0.500548	1
11282	11286	0.00499725	0	0.958314	0.728165	1
22158	22286	0	0	0.931926	0.83633	1
4769	26067	-114.031	0	0.921887	0.645085	1
24099	25440	-26.018	0	0.827289	0.579755	1
28989	29358	-25.967	0	0.701253	0.60732	1
17843	19464	-4.03	0	0.887886	0.517797	1
8990	9775	-0.00800323	0	0.866842	0.736301	1
15740	15828	0	0	0.972111	0.756894	1
21951	21958	-0.00700378	0	0.759991	0.654429	1
2755	2795	-0.00299835	0	0.967807	0.799406	1
16286	16287	0.0160065	0	0.907326	0.809912	1
15590	15947	0	0	0.95765	0.786538	1
18150	18267	0.0310059	0	0.835548	0.667436	1
10924	27586	-147.064	0	0.870426	0.436474	1
10287	10527	-0.000999451	0	0.797314	0.690423	1
26103	26105	-0.0370026	0	0.938995	0.560606	1
13170	13272	-0.022995	0	0.920855	0.854602	1
19980	19995	0.0140076	0	0.93431	0.768599	1
17159	17302	-0.0200043	0	0.793388	0.637366	1
26796	26803	-0.00500488	0	0.900059	0.838839	1
13526	13532	-0.00799561	0	0.964208	0.813622	1
26058	28002	-56.011	0	0.599205	0.431136	1
30052	30203	-16.001	0	0.554399	0.472993	1
29961	30056	-14	0	0.828743	0.704342	1
14112	28867	-188.037	0	0.673299	0.418753	1
26081	26122	-0.973007	0	0.668012	0.471635	1
16293	16375	-0.0039978	0	0.991153	0.888697	1
25642	25697	0	0	0.873159	0.711307	1
29189	30353	-116.086	0	0.855045	0.595108	1
28566	29044	-28.034	0	0.857574	0.700839	1
13199	13560	-0.0469971	0	0.953969	0.900715	1
25332	25339	-0.0019989	0	0.755669	0.752341	1
29485	29603	-10.02	0	0.701427	0.671808	1
22796	22827	0	0	0.898729	0.702811	1
27280	29223	-88.011	0	0.749401	0.549204	1
23438	23452	-0.00801086	0	0.653389	0.548144	1
25411	26449	-13.977	0	0.654048	0.440629	1
23438	26363	-45.972	0	0.687833	0.403604	1
23352	24491	-22.001	0	0.61477	0.4524	1
26896	27869	-30.01	0	0.835945	0.408235	1
14250	21494	-32.999	0	0.624101	0.405676	1
19506	21409	-14.014	0	0.611685	0.5421	1
28062	28746	-29.024	0	0.688898	0.540846	1
17847	18241	-0.0540009	0	0.862467	0.634388	1
15482	15494	0	0	0.772642	0.75274	1
17115	20829	-13.995	0	0.697165	0.597275	1
13186	13751	-0.0660095	0	0.855314	0.750656	1
21098	21160	0.0139923	0	0.707077	0.599783	1
13264	13384	0.00500488	0	0.948238	0.90917	1
25501	26699	-17.028	0	0.787223	0.540356	1
11768	12112	-0.00999451	0	0.951506	0.803257	1
2709	2875	0.0220032	0	0.968398	0.822222	1
13181	13542	-0.0749969	0	0.900274	0.6507	1
1075	1080	0	0	0.915451	0.738551	1
21401	21438	-1.004	0	0.704595	0.492487	1
18765	18766	0.0059967	0	0.906522	0.862969	1
23848	25490	-33.059	0	0.699647	0.470724	1
8877	9012	0.0130005	0	0.952218	0.713191	1
23919	26404	-40.028	0	0.693592	0.570274	1
22423	22457	-0.0019989	0	0.874128	0.707338	1
26998	28257	-42.046	0	0.685936	0.573184	1
22427	22429	0.022995	0	0.823883	0.793325	1
22427	22428	0.0130005	0	0.696977	0.65725	1
30042	30123	-13.912	0	0.609805	0.489605	1
8756	8950	-0.0100021	0	0.954237	0.786312	1
25469	30800	-380.199	0	0.763082	0.610046	1
17974	18000	0	0	0.961773	0.759106	1
29586	29589	-0.0130005	0	0.928421	0.624467	1
13268	13275	-0.0059967	0	0.931306	0.813595	1
17111	17522	-0.0149994	0	0.881568	0.719195	1
28723	28797	-3.97198	0	0.770708	0.597949	1
24560	24578	-0.0230103	0	0.760244	0.702853	1
11750	11938	-0.000991821	0	0.828858	0.641247	1
11750	11939	0.0059967	0	0.751956	0.587955	1
13296	13718	-0.0270081	0	0.886967	0.758277	1
26145	26183	0.00799561	0	0.939062	0.76312	1
9334	9398	-0.0039978	0	0.977598	0.809572	1
8925	9188	0.00699615	0	0.90015	0.819142	1
18009	18245	0.0039978	0	0.961652	0.762436	1
1482	2070	0	0	0.831963	0.767146	1
18684	18688	-0.000991821	0	0.767497	0.790077	1
29146	29153	0	0	0.644664	0.49928	1
17147	30256	-297.189	0	0.752303	0.427925	1
21929	24415	-32.018	0	0.625399	0.546897	1
10076	25135	-96.74	0	0.697864	0.421721	1
30416	30427	-2.017	0	0.691051	0.787336	1
23861	23870	-0.000991821	0	0.753413	0.743902	1
17156	17238	-0.0140076	0	0.896167	0.750465	1
16565	16605	-0.00999451	0	0.970044	0.762485	1
17872	17930	0	0	0.964166	0.656607	1
28957	29623	-47.004	0	0.719561	0.459672	1
20020	20092	-0.0330048	0	0.840852	0.570572	1
28500	29129	-37.018	0	0.842457	0.519639	1
24346	26294	-28.028	0	0.698637	0.64975	1
24082	24161	-1.99899	0	0.728694	0.490491	1
4328	4330	-0.00900269	0	0.979919	0.925286	1
29298	30313	-102.02	0	0.887517	0.429563	1
29213	29603	-28.013	0	0.688846	0.56154	1
13317	13472	-0.00500488	0	0.904826	0.804027	1
15494	15536	-0.0119934	0	0.828038	0.784826	1
16300	16311	0.00999451	0	0.987507	0.884925	1
13262	13272	-0.0059967	0	0.873683	0.839687	1
15494	15535	0.0350037	0	0.795373	0.75274	1
30118	30431	-43.991	0	0.712768	0.529816	1
4474	4538	-0.0190048	0	0.905176	0.646443	1
27282	28449	-42.007	0	0.571163	0.454331	1
4236	4648	-2.011	0	0.624977	0.436302	1
13315	13665	-0.0420074	0	0.927802	0.811014	1
14084	14187	-0.0190125	0	0.839451	0.737534	1
28814	29230	-27.02	0	0.654504	0.486716	1
18707	21130	-15.999	0	0.663006	0.527339	1
27927	28404	-17.012	0	0.86104	0.808004	1
27388	28174	-30.041	0	0.863094	0.610845	1
16892	20769	-15.014	0	0.665964	0.486957	1
25086	25101	-0.0019989	0	0.583328	0.41754	1
11012	14262	-14.01	0	0.623204	0.491055	1
25086	25106	-0.00401306	0	0.671057	0.590867	1
12343	12396	0.0140076	0	0.834812	0.599009	1
26386	28541	-70.042	0	0.661028	0.4863	1
4777	15358	-25.992	0	0.699184	0.44786	1
16282	16931	-0.0299988	0	0.884928	0.787971	1
16282	16932	-0.0309906	0	0.874578	0.777785	1
19427	19428	-0.0999908	0	0.627764	0.498354	1
24660	24669	0	0	0.872469	0.67506	1
29458	29667	-15.993	0	0.568309	0.577755	1
27277	28042	-28.029	0	0.625669	0.622167	1
23172	23208	-0.00601196	0	0.579477	0.488481	1
13456	13457	-0.00700378	0	0.900246	0.756592	1
11757	11920	0	0	0.877329	0.642635	1
26371	26378	0.0160065	0	0.63868	0.546933	1
27388	27804	-15.997	0	0.844164	0.622877	1
13169	13313	0.000991821	0	0.977006	0.919178	1
18009	18638	-0.134995	0	0.988169	0.867398	1
12865	12916	0	0	0.904534	0.814409	1
22429	22440	-0.00999451	0	0.770203	0.753236	1
10292	10506	-0.0100021	0	0.925527	0.705796	1
12362	13149	-0.152008	0	0.853761	0.799031	1
2977	3144	0	0	0.88476	0.661225	1
15485	15761	0.0249939	0	0.943771	0.764634	1
29126	29869	-54.011	0	0.847152	0.612864	1
18671	18696	-0.0420074	0	0.789774	0.754588	1
20908	24491	-46.004	0	0.615753	0.470706	1
21928	22353	-0.996994	0	0.622413	0.529285	1
20173	30862	-520.154	0	0.777134	0.538762	1
2693	2828	0.0059967	0	0.930546	0.779482	1
27495	29305	-87.04	0	0.717894	0.572827	1
11501	15211	-13.009	0	0.608661	0.578432	1
21973	21981	0.0160065	0	0.886289	0.776707	1
27223	27692	-14.988	0	0.653507	0.525472	1
25505	25697	0	0	0.895719	0.697868	1
16520	16521	0.0329895	0	0.931864	0.813536	1
18765	18815	-0.00300598	0	0.954032	0.934348	1
12688	12946	-0.0270081	0	0.916109	0.547366	1
18739	19001	0	0	0.896393	0.711662	1
22897	22902	0.0149994	0	0.901348	0.861627	1
18739	19003	0	0	0.896579	0.694494	1
11568	15211	-12.002	0	0.634596	0.488496	1
18037	18041	0	0	0.98137	0.750496	1
21768	21769	-0.0140076	0	0.952476	0.884402	1
16278	16544	-0.0189972	0	0.963424	0.83587	1
11286	11374	-0.0189972	0	0.797104	0.621201	1
13195	13557	-0.0590057	0	0.932603	0.804068	1
13227	13253	-0.0440063	0	0.888626	0.70026	1
904	20900	-70.004	0	0.874474	0.537466	1
16214	16242	0	0	0.760286	0.678965	1
27576	27602	-1.02103	0	0.768584	0.597476	1
16214	16240	-0.00500488	0	0.868824	0.82445	1
13420	13716	0.00500488	0	0.920829	0.714607	1
16214	16246	-0.00700378	0	0.702389	0.746245	1
2723	3625	-0.0139999	0	0.882023	0.719587	1
18831	19145	-0.0690002	0	0.906683	0.83517	1
10166	10187	-0.00999451	0	0.843807	0.629369	1
30675	30830	-88.044	0	0.965902	0.761766	1
24426	26373	-27.969	0	0.652987	0.621951	1
12717	16342	-12.004	0	0.952902	0.73008	1
21096	21143	0.0059967	0	0.832294	0.694115	1
17883	18143	0.0039978	0	0.978397	0.779082	1
17251	17738	-0.0019989	0	0.889501	0.7852	1
8840	9043	-0.000999451	0	0.984195	0.85294	1
14067	14070	-0.0130005	0	0.889035	0.778176	1
24971	28356	-83.955	0	0.929872	0.550609	1
1449	1458	0	0	0.88898	0.664536	1
28168	28554	-15.027	0	0.574236	0.427651	1
24556	24696	-0.0119934	0	0.917232	0.850836	1
1023	15310	-44.01	0	0.79432	0.514889	1
24556	24693	-0.0119934	0	0.834856	0.794213	1
4942	7023	-0.00900269	0	0.971703	0.852435	1
2416	2498	-0.0419998	0	0.930286	0.756382	1
21924	25167	-42.01	0	0.830037	0.733946	1
28699	29936	-88.064	0	0.728658	0.508162	1
23470	23473	-0.00799561	0	0.698421	0.620641	1
24355	25279	-14.014	0	0.625061	0.461829	1
23653	23671	0	0	0.909016	0.732887	1
21491	21493	-0.0169983	0	0.616116	0.733348	1
23470	23477	0.00801086	0	0.651613	0.668115	1
30019	30847	-234.139	0	0.808462	0.797059	1
15506	16167	-0.052002	0	0.924009	0.769545	1
11012	14271	-14.01	0	0.82655	0.55256	1
10217	10304	0	0	0.898174	0.673138	1
11731	18698	-18.027	0	0.670726	0.463868	1
2524	2551	-0.034996	0	0.953052	0.923078	1
18731	18990	-0.00100708	0	0.833105	0.750074	1
11006	19475	-28.978	0	0.794002	0.520989	1
1449	1453	0	0	0.903944	0.642064	1
5362	5617	-0.00600433	0	0.910509	0.706092	1
10172	10546	-0.0179977	0	0.819151	0.640338	1
25424	26954	-27.003	0	0.685171	0.44135	1
27806	29086	-60.041	0	0.745961	0.502302	1
25402	27388	-37.993	0	0.901317	0.667191	1
24070	27913	-83.038	0	0.687103	0.4308	1
25330	25333	-0.022995	0	0.72156	0.688318	1
13213	13305	-0.0549927	0	0.975769	0.856042	1
13274	13425	-0.0180054	0	0.87785	0.809218	1
3659	3699	-0.0059967	0	0.865709	0.664786	1
1444	1463	0	0	0.806839	0.632761	1
13216	13294	-0.000991821	0	0.79109	0.641326	1
14184	19772	-18.998	0	0.811225	0.474864	1
13213	13302	-0.0549927	0	0.976645	0.878737	1
26144	27680	-42.015	0	0.819341	0.684536	1
11535	11590	-0.00699615	0	0.769749	0.579774	1
28427	28695	-14.012	0	0.84928	0.638251	1
19255	19387	-0.100006	0	0.954569	0.789048	1
26045	30685	-316.071	0	0.667164	0.634387	1
16501	20763	-15.014	0	0.701198	0.497663	1
24472	24474	0.00999451	0	0.696227	0.654487	1
28454	28721	-14.036	0	0.628025	0.560733	1
23533	23559	-0.0149994	0	0.707406	0.659341	1
30293	30830	-176.095	0	0.955828	0.752587	1
788	11240	-35.993	0	0.612571	0.408203	1
2744	3094	-0.000999451	0	0.947695	0.832068	1
2796	3208	0.00499725	0	0.90268	0.738367	1
20893	23439	-26.019	0	0.623336	0.561853	1
2796	3205	0.00499725	0	0.897462	0.713684	1
17014	17040	-0.0379944	0	0.705345	0.503824	1
29825	30285	-59.95	0	0.975404	0.678634	1
8799	8915	-0.0149994	0	0.945861	0.760619	1
19269	19289	0	0	0.854303	0.755065	1
23919	28912	-130.031	0	0.741021	0.489909	1
20951	21002	-0.791992	0	0.667091	0.525316	1
13300	13397	-0.0189972	0	0.937733	0.902421	1
23577	23584	-0.00100708	0	0.670386	0.565834	1
18675	18815	0.00999451	0	0.945493	0.909276	1
21978	21993	0.0209961	0	0.915406	0.798439	1
19269	19286	-0.0469971	0	0.837103	0.656409	1
22546	22605	-0.994003	0	0.742406	0.548676	1
17117	17118	-0.0039978	0	0.869148	0.865256	1
2524	3094	-0.0499954	0	0.917288	0.889073	1
2952	3068	0.00900269	0	0.854026	0.596445	1
24588	24696	0.00100708	0	0.81184	0.727527	1
18674	18696	-0.00100708	0	0.904186	0.836099	1
24588	24693	0.00100708	0	0.782431	0.707969	1
11642	11646	0.00999451	0	0.816975	0.79451	1
23431	26334	-45.128	0	0.618403	0.434934	1
11642	11644	-0.00800323	0	0.93606	0.909415	1
11642	11645	-0.00700378	0	0.793839	0.769687	1
29897	30279	-49.982	0	0.683126	0.543913	1
22348	22355	-0.0100098	0	0.639209	0.646431	1
21079	21092	-0.00799561	0	0.848945	0.830692	1
25065	28735	-101.129	0	0.771624	0.500319	1
23092	23175	-0.0189972	0	0.729692	0.428992	1
22055	22168	-0.000991821	0	0.890436	0.764001	1
17109	17738	-0.0039978	0	0.839345	0.830331	1
27061	27062	0.0140076	0	0.617004	0.540756	1
23092	23178	-0.00898743	0	0.76341	0.441554	1
20932	20939	-0.0100098	0	0.709006	0.686898	1
27946	28408	-15.996	0	0.905912	0.759999	1
10282	10646	-0.000999451	0	0.896248	0.631888	1
26247	26271	-0.636993	0	0.799958	0.52136	1
20169	20410	-0.000991821	0	0.965371	0.817896	1
1167	1233	-0.00700378	0	0.929732	0.591646	1
14715	21130	-26.013	0	0.63921	0.522974	1
15205	20900	-23.021	0	0.828874	0.595462	1
13323	13730	-0.0270081	0	0.955811	0.842639	1
24237	24306	-1.987	0	0.63147	0.411661	1
11540	11569	-0.0019989	0	0.678348	0.53783	1
21846	21872	0	0	0.918071	0.838576	1
32	3657	-28.982	0	0.721423	0.448326	1
18731	18732	0.00300598	0	0.889746	0.792113	1
27013	27557	-15.959	0	0.664516	0.400888	1
16284	16285	-0.00999451	0	0.871708	0.817238	1
21794	24229	-27.991	0	0.573126	0.547237	1
22964	22973	0.00601196	0	0.867342	0.757847	1
17979	18023	-0.00799561	0	0.97319	0.872281	1
11648	21528	-42.019	0	0.761567	0.511724	1
28059	30400	-181.965	0	0.687575	0.553073	1
16573	16618	0.0119934	0	0.918074	0.667016	1
28840	29987	-87.111	0	0.785547	0.428922	1
15807	15970	0	0	0.888047	0.66939	1
22964	22978	0.00601196	0	0.86187	0.677343	1
23802	23830	-0.022995	0	0.643658	0.58947	1
25532	25574	0	0	0.87701	0.804361	1
10217	10352	-0.000999451	0	0.840419	0.503644	1
16264	16600	-0.053009	0	0.932649	0.739763	1
13316	13317	0.00700378	0	0.977461	0.93462	1
1414	6564	-14.014	0	0.756751	0.513077	1
22877	24538	-27.028	0	0.581199	0.43769	1
17127	17559	-0.0100098	0	0.938544	0.830126	1
15415	15700	-0.0039978	0	0.946881	0.776127	1
2798	3625	-0.0400009	0	0.930137	0.70164	1
13571	13604	-0.00799561	0	0.973979	0.863857	1
23419	23426	0.0899963	0	0.735508	0.506928	1
